,tweet_id,sentiment,text
1222,2.7925807813272e+17,neutral,"""The first time I got hit on I was 10, at the Polish festival by the rides. 2nd time I was 11 at the mall and he asked for my #"""
1223,2.61420244759872e+17,positive,Pretty excited to be singing at Westfield Parramatta this Saturday at 10.30 &amp; 2.30 on the main stage! Who lives in Sydney???
1224,2.74301153741771e+17,neutral,Time to finalize weekend plans. Grizzlies host SFO Fri and Sat at Maverik Center. $5 off with can of food both nights.
1225,2.42583623218393e+17,neutral,[someone] going to be in Croatia on Wednesday but I do not think we will be near Hvar until Monday. How long you going to be there?
1226,2.714513584802e+17,neutral,I wonder what my mom would say I I asked her about going to grand bend for may 24
1227,2.73840556252222e+17,positive,"""If I get to ask Catelynn a question tom. night, I decided it will be """"""""HOW IS YOUR RELATIONSHIP WITH APRIL?"""""""" I think it is good, thank you."""
1228,2.26869168123834e+17,neutral,Is anyone going to go see the Nekromantix on the 3rd!!??
1229,2.18852602077659e+17,negative,"""On #AFHV, ABC Sunday at 7pm - animals on the attack, weddings gone wrong, &amp; a girl's hair gets caught in an electric mixer."""
1230,2.72545543228621e+17,negative,"""I am really missing Hockey on Sat Nights, really board with nothing on TV end this strike soon PLEASE NHL!!! #NHL"""
1231,2.74579064004698e+17,positive,"""Jersey Friday, Danny elfman, does it get any better? [someone] [someone]"""
1232,2.37966825076445e+17,negative,"""[someone] Thursday night, did not know we had to enrole during the 2nd year aswell?"""
1233,2.29906802760892e+17,positive,[someone] It is widely disputed.This recent article by Mehdi Hasan in the Guradian is quite good
1234,2.43777121527423e+17,positive,Check out derby on the big screen at tomorrow night's screening of [someone] at Creative Alliance!
1235,2.59967532331594e+17,neutral,Why would you not want to spend all Sunday at a Youth Soccer turnament? Mequon cup Baby. (4100 W Highland Road 128N)
1236,2.63341688460808e+17,neutral,Shane Stewart made an overnight trip to the Eldora Speedway wear he grabbed is 18th win of the season on Sunday!
1237,2.35462183503401e+17,neutral,Playa Vista baby boom leads to a new school: The weekly Saturday farmers market is now filled with baby stroller...
1238,2.07258702590394e+17,neutral,Max Martin talks with LOU FERRIGNO at the 12th Annual Phoenix Comicon. See this video at:
1239,2.32797211057066e+17,positive,"""Monday is over &amp; it is good mood Tuesday! At Northside in Summersville, we are in a good mood. So come &amp; see me. Ask For Barry!"""
1240,2.8410385761162e+17,negative,"""[someone] I know, but I have to drive to Summersville tomorrow and do not want it to be bad. Lol. Start at go mart tomorrow at 10am"""
1241,2.56471779852304e+17,positive,Win [someone] tickets right now for their impressive 3D-enhanced performance at the Kirby Center this Tuesday:
1242,2.72211735983821e+17,positive,[someone] hope you have a blast at [someone] and #Daughtry tomorrow night I am going next Saturday I cannot wait Binghamton NY here I come
1243,2.38978919255118e+17,neutral,"""The Crown Inn, Lechlade summer beer festival starts tonight! &amp; do not miss Lechlade Cricket Club big car boot sale on Monday at 1pm"""
1244,2.47549575408263e+17,neutral,Stayed in Grand Bend and watched the sun go down
1245,2.8416775017846e+17,positive,"""Hopefully, Summersville or somewhere tomorrow with my girls. Or something. [someone] [someone]"""
1246,2.396098732293e+17,neutral,FasTracKids Back to School Reading Club - You may have started getting your child back into the routine of an...
1247,2.68414049748935e+17,neutral,[someone] Plays Lt. Joe Bishop on the hit new series #BeautyandtheBeast !! Check it out every Thur. 9/8c on CW Network!!
1248,2.25945316862611e+17,positive,my bestfriend is performing for tomorrow Nurses Day in school. hopefully she will do fine up on the stage. i love you :* [someone]
1249,2.57736613726134e+17,positive,Eagles of death metal definitely get you going on a Monday morning.
1250,2.35928791820689e+17,neutral,"""Watching Honey Boo Boo, going to lay in the tanning bed, then try to sleep! Summersville with [someone] and [someone] tomorrow(:"""
1251,2.29276739635925e+17,neutral,2nd half about to start. No subs for the Red Stars to begin the half. WNY kicking off. 45 to go....
1252,2.44762005809029e+17,positive,"""Loving the sun this weekend, went to Lechlade for a picnic with Hollie yesterday and will soon be heading over her mum's for a bbq :)"""
1253,2.25146014527537e+17,negative,[someone] Just the HOYS qualifiers that did not take place on Wednesday and Thursday of the Great Yorkshire Show.
1254,2.37959011192951e+17,positive,"""Runrig has just come on in the car, getting me so excited for Saturday :-)"""
1255,2.55751194331468e+17,neutral,#landscape #footpath #rocks #wales #holiday . the long voyage upto the 4th checkpoint on Mount Snowdon.
1256,2.68537610035683e+17,negative,Net Net and Danee gon beat my ass at school tomorrow especially Net Net she be on dummy
1257,2.76570693120954e+17,positive,"""Tim Chaisson is heading out on an Australian Tour with his first stop in Newcastle, NSW on the 13th. His new tour..."
1258,2.21035888203932e+17,neutral,TV: Thursday on Utah TV: Ballet West takes a bow o...: Scott D. Pierce writes about television for the Salt Lake...
1259,2.32249820620939e+17,neutral,you all do not forget about my going away pool party! This Saturday at Knollwood at 3pm!
1260,2.48288154401006e+17,positive,[someone] Saw them at Riot fest last Saturday in Chicago. Hopefully you will have a moshtastic time like a I did!
1261,2.73256180531479e+17,neutral,November Days of Gratitude Day 25 - Thanksgiving Leftovers - I have eaten them every day since Thanksgiving and I am...
1262,2.50942826769162e+17,neutral,""""
1263,2.21168534082945e+17,positive,Come enjoy Splash Dance with Robbie Riviera this Thursday [someone]!!
1264,2.28161989111853e+17,negative,"""And then, Warners has Hobbit &amp; Gatsby n December. So the schedule is so dense that there has really no slot left to move Gangster Squad later"""
1265,2.07372999882588e+17,positive,Phoenix Comicon: A Rhyn Comic?: I had a blast at the Phoenix Comicon. It ended Sunday evening then we drove home...
1266,2.3166917920648e+17,positive,This Saturday &amp; Sunday come join us the [someone] at the Pomona Fairplex! Your ticket can WIN you a Brand New Car!
1267,2.83799552480383e+17,neutral,[someone] Are you going to Danee's Thursday?
1268,2.18666750038909e+17,neutral,"""Good Morning everyone after 4hrs of sleep we are back on the """"""""Road to Eldora""""""""!! FASTRAK Racing Series at Eldora Speedway for $5K Saturday!!"""
1269,2.81938435512599e+17,neutral,Question: I wore this shirt one time and it was the Monday before Thanksgiving Break its too soon for a repeat right?
1270,2.38222751918334e+17,negative,"""Let me tell you two things that do not mix: Tuesday night Eagles of Death Metal gig, and Wednesday morning 8.00am meeting #SleepyFlora"""
1271,2.41196481514705e+17,positive,It is not too late to sign your K-5th grade child up for the Little Tornadoes Reading Club at the Dover Public...
1272,2.4522941386682e+17,neutral,"""Statesboro, Ga has just been added to the tour dates for Sept 28th at Rum Runners!"""
1273,2.14859045121696e+17,positive,just got invited to a track camp in ohio June 30 &amp; July 1st
1274,2.7569154403457e+17,positive,[someone] are you going to be in Disney World for Star Wars Weekends again in May? Please say yes.
1275,2.82867141609402e+17,positive,Tomorrow going to hat yai then penang :)
1276,2.22749479185555e+17,neutral,[someone] Where will I find out tomorrow at Bluesfest? I am just going to see Grimes and then a bit of Airborne Toxic Event.
1277,2.27676682327323e+17,neutral,"""Daddies, lock up the Cheerleaders NEKROMANTIX are here in October! Oct 2 - The Rosemount, Perth..."
1278,2.05104562539991e+17,positive,"""Copper River Salmon is here- enjoy the 1st taste of Summer, even though it is raining outside! &amp; mark your calendars for FRIDAY-ONE DAY SALE!"""
1279,2.47555150913339e+17,positive,Polish festival starts later today &amp; goes until Sat. in DE. So if you want to try Polish Beer this is the place....
1280,2.55220178655277e+17,positive,"""Ooh, a friend just offered me a ticket to the Antonio Carluccio show on Wednesday. I like having nice friends."""
1281,2.46372432926097e+17,neutral,Threshold's new album MARCH OF PROGRESS is now out! What song do you like the most? If you want to help the band's...
1282,2.41507547792691e+17,positive,Sorry about Mac's passing but glad to hear Threshold is coming back with something solid.
1283,2.23954400954159e+17,neutral,[someone] Tyron the next time the ESPY Awards come at 8 tomorrow!
1284,2.1780249027872e+17,positive,You must be pretty awesome to get your own day &gt;&gt; June 13th is Matt Cain Day #SF #sfgiants
1285,2.4273265362169e+17,positive,[someone] I think the thought of Styled To Rock being on tomorrow evening is going to get me through school tomorrow :')
1286,2.7060861133876e+17,negative,"""[someone] it is going to be a lot of walking, running, and jumping on the tops of sticks.. may just want to get a gun and learn JiuJitsu"""
1287,2.55554370861679e+17,neutral,I took this on Saturday night at the Nekromantix gig in Sydney #nekroman #lux #Nekromantix #psychobilly
1288,2.56719079967171e+17,neutral,"""In here on Beasts of the Southern Wild, The Campaign, Resident Evil: Retribution, Warners' Crime Does Not Pay DVDs:"
1289,2.00973694183539e+17,positive,"""Celebrating International Nurses Day, 12 May - Closing the Gap: From Evidence to Action. Happy Nurses Day."
1290,2.71304382392459e+17,neutral,NEWS: Pearl Jam side project RNDM headed for Troubadour - &amp;ldquo;Did you see Maroon 5 on &amp;lsquo;Saturday Night Live&amp;...
1291,2.32898857393091e+17,positive,Miss Teen USA - Just met with Essence Magazine ;) watch for my interview on their website this Thursday!
1292,2.49776785586266e+17,neutral,"""Day 19 Sat in HVAR with 30degree sunshine and countless beaches, but would rather be at home watchin Super Sunday, find me a bar #unmissable"""
1293,2.67473972046725e+17,neutral,Veteran day program for DDA on the 12th let us not forget the men of POW*MIA and I want to thank all the soldiers for their service.
1294,2.81140146898866e+17,neutral,there has going to be a Baby Boom about 9 months after December 21
1295,2.53892160619962e+17,neutral,"""I am going to Threshold at Celebr8.2 Festival in Kingston Upon Thames, United Kingdom - May 11"
1296,1.9844065950027e+17,neutral,"""Masked Warriors Live is coming to the Alamo city on Friday, May 11. Check out our feature in MySA!..."
1297,2.20801580751008e+17,neutral,"""1st game played under Solar Powered floodlights in the world happened in MYSA,Nairobi Kenya. #PhilipsLED"""
1298,2.45020949714453e+17,positive,[someone] Hope to see you at Threshold:Rebound on Folsom Sunday!
1299,2.77296942353097e+17,neutral,[someone] The day of Thanksgiving break was a Tuesday.
1300,2.49104723876131e+17,neutral,"""Watch [someone] first lady out the water """"""""[someone]: IRONMAN Wales is on Channel 4 this Sunday at 6:35am."""
1301,2.81379913175552e+17,positive,"""Milano, Italy- tomorrow Mount snowdon, Wales- 10 days London New Years/bday-11 days Bring it onnn"""
1302,2.42714495145894e+17,neutral,College tomorrow...might just lie about my age and go enrole in year 7 at the hawthornes....
1303,2.24619309413044e+17,positive,Hype park may have finished me off this weekend but I loved it! The Boss yest topped Paul Simon today for me though..I have the best boy!
1304,2.08616932306469e+17,positive,every friday evening that starts with watching [someone] live at Rock I am Park (online stream) is a good friday evening!
1305,2.77513230472065e+17,positive,"""I will be purchasing the new Batman on dvd tomorrow, my sunday night is going to be awesome!! #batmanrules"""
1306,2.08979473230602e+17,neutral,"""Sun going down over Rock I am Park, Germany. Off to watch The Offspring"
1307,2.26521853190107e+17,positive,Workin on my music as we speak.. going to be a reall treat for those show at the Maverik Center July 25th 2013 xx
1308,2.81278408061768e+17,negative,[someone] hey nigga genevieve cannot go she is going to cali and ill talk to maite tomorrow bc she was not at skool today
1309,2.63444863629029e+17,neutral,"""it is already the home of the Star Tours attraction, it is where they hold Star Wars Weekends every May, so why not? ..."""
1310,2.61068657814278e+17,positive,"""Threshold's new video for """"""""Staring at the Sun"""""""", which was selected from a fan video contest."
1311,2.47409502335431e+17,positive,"""Blackpool illuminations on a Sunday night, you gotsta!"""
1312,2.73481588208194e+17,positive,Taking it down to the wire with deciding how to interview Dr Bill Sysak out at Stone Brewing tomorrow. I want to...
